ID	GENE_COORD	GENE_NAME	BIOMART	OG
Medtr4g121040	Mtrunc_chr4:50113878-50114553	Medtr4g121040	MTR_4g121040	OG0000446
Medtr4g121070	Mtrunc_chr4:50126504-50128516	Medtr4g121070	MTR_4g121070	OG0010897
Medtr4g121080	Mtrunc_chr4:50128943-50134104	Medtr4g121080	MTR_4g121080	OG0002500
Medtr4g121090	Mtrunc_chr4:50140521-50141550	Medtr4g121090	MTR_4g121090	OG0014269
Medtr4g121110	Mtrunc_chr4:50148909-50150055	Medtr4g121110	MTR_4g121110	OG0000704
Medtr4g121140	Mtrunc_chr4:50171180-50177925	Medtr4g121140	MTR_4g121140	OG0003622
Medtr4g121435	Mtrunc_chr4:50189315-50193416	Medtr4g121435	MTR_4g121435	OG0000375
Medtr4g121460	Mtrunc_chr4:50199327-50201231	Medtr4g121460	MTR_4g121460	OG0000009
Medtr4g121470	Mtrunc_chr4:50208834-50216958	Medtr4g121470	MTR_4g121470	OG0002504
Medtr4g121520	Mtrunc_chr4:50230368-50234275	Medtr4g121520	MTR_4g121520	OG0000493
Medtr4g121540	Mtrunc_chr4:50236896-50237139	Medtr4g121540	MTR_4g121540	NA
Medtr4g121550	Mtrunc_chr4:50237475-50242384	Medtr4g121550	MTR_4g121550	OG0004792
Medtr4g121560	Mtrunc_chr4:50243151-50244941	Medtr4g121560	MTR_4g121560	OG0014848
Medtr4g121570	Mtrunc_chr4:50246542-50247970	Medtr4g121570	MTR_4g121570	OG0007928
Medtr4g121580	Mtrunc_chr4:50248726-50251406	Medtr4g121580	MTR_4g121580	OG0000281
Medtr4g121590	Mtrunc_chr4:50253831-50254961	Medtr4g121590	MTR_4g121590	OG0007928
Medtr4g121600	Mtrunc_chr4:50255222-50258339	Medtr4g121600	MTR_4g121600	OG0004825
Medtr4g121840	Mtrunc_chr4:50265218-50272778	Medtr4g121840	MTR_4g121840	OG0004824
Medtr4g121860	Mtrunc_chr4:50279153-50281279	Medtr4g121860	MTR_4g121860	OG0000336
Medtr4g121877	Mtrunc_chr4:50288580-50289335	Medtr4g121877	MTR_4g121877	OG0004996
Medtr4g121880	Mtrunc_chr4:50292139-50299737	Medtr4g121880	MTR_4g121880	OG0004359
Medtr4g121890	Mtrunc_chr4:50305352-50323275	Medtr4g121890	MTR_4g121890	OG0004549
Medtr4g121900	Mtrunc_chr4:50324677-50326368	Medtr4g121900	MTR_4g121900	OG0010034
Medtr4g121923	Mtrunc_chr4:50338132-50338904	Medtr4g121923	MTR_4g121923	OG0023023
Medtr4g121930	Mtrunc_chr4:50340762-50343181	Medtr4g121930	MTR_4g121930	OG0023023
Medtr4g121940	Mtrunc_chr4:50345302-50346706	Medtr4g121940	MTR_4g121940	OG0012908
Medtr4g121960	Mtrunc_chr4:50350285-50353308	Medtr4g121960	MTR_4g121960	OG0007171
Medtr4g122000	Mtrunc_chr4:50361217-50370082	Medtr4g122000	MTR_4g122000	OG0013638
Medtr4g122030	Mtrunc_chr4:50385405-50387046	Medtr4g122030	MTR_4g122030	OG0017447
Medtr4g122040	Mtrunc_chr4:50387909-50392485	Medtr4g122040	MTR_4g122040	OG0028438
Medtr4g122060	Mtrunc_chr4:50394986-50401178	Medtr4g122060	MTR_4g122060	OG0012906
Medtr4g122070	Mtrunc_chr4:50404201-50411541	Medtr4g122070	MTR_4g122070	OG0015015
Medtr4g122090	Mtrunc_chr4:50419270-50419980	Medtr4g122090	MTR_4g122090	OG0001362
Medtr4g122110	Mtrunc_chr4:50422396-50423373	Medtr4g122110	MTR_4g122110	OG0017597
Medtr4g122130	Mtrunc_chr4:50427720-50428324	Medtr4g122130	MTR_4g122130	OG0017597
Medtr4g122150	Mtrunc_chr4:50438508-50438777	Medtr4g122150	MTR_4g122150	OG0014120
Medtr4g122160	Mtrunc_chr4:50439418-50446440	Medtr4g122160	MTR_4g122160	OG0002004
Medtr4g122170	Mtrunc_chr4:50449312-50452135	Medtr4g122170	MTR_4g122170	OG0000180
Medtr4g122180	Mtrunc_chr4:50454112-50455259	Medtr4g122180	MTR_4g122180	OG0016713
Medtr4g122200	Mtrunc_chr4:50460315-50462067	Medtr4g122200	MTR_4g122200	OG0005196
Medtr4g122220	Mtrunc_chr4:50465773-50468340	Medtr4g122220	MTR_4g122220	OG0011287
Medtr4g122240	Mtrunc_chr4:50480334-50482784	Medtr4g122240	MTR_4g122240	NA
Medtr4g122260	Mtrunc_chr4:50484127-50485046	Medtr4g122260	MTR_4g122260	OG0008024
Medtr4g122270	Mtrunc_chr4:50486664-50492382	Medtr4g122270	MTR_4g122270	OG0012321
Medtr4g122500	Mtrunc_chr4:50504673-50506015	Medtr4g122500	MTR_4g122500	OG0001241
Medtr4g122510	Mtrunc_chr4:50514720-50515043	Medtr4g122510	MTR_4g122510	OG0000367
Medtr4g122520	Mtrunc_chr4:50525896-50527921	Medtr4g122520	MTR_4g122520	OG0015022
Medtr4g122540	Mtrunc_chr4:50542345-50543566	Medtr4g122540	MTR_4g122540	OG0001590
Medtr4g122570	Mtrunc_chr4:50548256-50550588	Medtr4g122570	MTR_4g122570	OG0000638
Medtr4g122580	Mtrunc_chr4:50552361-50559328	Medtr4g122580	MTR_4g122580	OG0003236
Medtr4g122640	Mtrunc_chr4:50574755-50576394	Medtr4g122640	MTR_4g122640	OG0013355
Medtr4g122650	Mtrunc_chr4:50576809-50587410	Medtr4g122650	MTR_4g122650	OG0010033
Medtr4g122660	Mtrunc_chr4:50592181-50592738	Medtr4g122660	MTR_4g122660	OG0020358
Medtr4g122670	Mtrunc_chr4:50594422-50600998	Medtr4g122670	MTR_4g122670	OG0006701
Medtr4g122710	Mtrunc_chr4:50611308-50612706	Medtr4g122710	MTR_4g122710	OG0009113
Medtr4g122712	Mtrunc_chr4:50613181-50613702	Medtr4g122712	MTR_4g122712	OG0006469
Medtr4g122718	Mtrunc_chr4:50619596-50619925	Medtr4g122718	MTR_4g122718	OG0006469
Medtr4g122720	Mtrunc_chr4:50624886-50625449	Medtr4g122720	MTR_4g122720	OG0006469
Medtr4g122740	Mtrunc_chr4:50631730-50632402	Medtr4g122740	MTR_4g122740	OG0006469
Medtr4g122750	Mtrunc_chr4:50635600-50636427	Medtr4g122750	MTR_4g122750	OG0001314
Medtr4g122760	Mtrunc_chr4:50640783-50641400	Medtr4g122760	MTR_4g122760	OG0001314
Medtr4g122770	Mtrunc_chr4:50644091-50644621	Medtr4g122770	MTR_4g122770	OG0002879
Medtr4g122780	Mtrunc_chr4:50645854-50648504	Medtr4g122780	MTR_4g122780	OG0001314
Medtr4g122800	Mtrunc_chr4:50652761-50653836	Medtr4g122800	MTR_4g122800	OG0001314
Medtr4g122810	Mtrunc_chr4:50655056-50655579	Medtr4g122810	MTR_4g122810	OG0017988
Medtr4g122820	Mtrunc_chr4:50657115-50657997	Medtr4g122820	MTR_4g122820	OG0028153
Medtr4g122830	Mtrunc_chr4:50658562-50660740	Medtr4g122830	MTR_4g122830	OG0016163
Medtr4g122840	Mtrunc_chr4:50662366-50666944	Medtr4g122840	MTR_4g122840	OG0000281
Medtr4g122850	Mtrunc_chr4:50667832-50669999	Medtr4g122850	MTR_4g122850	OG0000281
Medtr4g122860	Mtrunc_chr4:50670582-50673508	Medtr4g122860	MTR_4g122860	OG0000281
Medtr4g122880	Mtrunc_chr4:50679393-50680997	Medtr4g122880	MTR_4g122880	OG0023132
Medtr4g122890	Mtrunc_chr4:50682252-50682876	Medtr4g122890	MTR_4g122890	OG0001314
Medtr4g122920	Mtrunc_chr4:50698306-50705659	Medtr4g122920	MTR_4g122920	OG0001499
Medtr4g122930	Mtrunc_chr4:50707590-50708388	Medtr4g122930	MTR_4g122930	OG0001605
Medtr4g122940	Mtrunc_chr4:50712184-50713737	Medtr4g122940	MTR_4g122940	OG0003721
Medtr4g122950	Mtrunc_chr4:50722320-50726373	Medtr4g122950	MTR_4g122950	OG0008051
Medtr4g122960	Mtrunc_chr4:50729084-50734344	Medtr4g122960	MTR_4g122960	OG0008051
Medtr4g122970	Mtrunc_chr4:50737168-50737443	Medtr4g122970	MTR_4g122970	OG0014300
Medtr4g122980	Mtrunc_chr4:50738152-50743564	Medtr4g122980	MTR_4g122980	OG0011980
Medtr4g123000	Mtrunc_chr4:50747318-50749094	Medtr4g123000	MTR_4g123000	OG0008718
Medtr4g123010	Mtrunc_chr4:50751186-50751413	Medtr4g123010	MTR_4g123010	OG0028185
Medtr4g123020	Mtrunc_chr4:50754413-50757657	Medtr4g123020	MTR_4g123020	OG0001753
Medtr4g123030	Mtrunc_chr4:50758113-50763534	Medtr4g123030	MTR_4g123030	OG0001754
Medtr4g123040	Mtrunc_chr4:50776703-50778712	Medtr4g123040	MTR_4g123040	OG0001041
Medtr4g123060	Mtrunc_chr4:50793388-50795716	Medtr4g123060	MTR_4g123060	OG0010323
Medtr4g123070	Mtrunc_chr4:50797781-50801047	Medtr4g123070	MTR_4g123070	OG0004823
Medtr4g123080	Mtrunc_chr4:50809344-50811831	Medtr4g123080	MTR_4g123080	OG0001313
Medtr4g123090	Mtrunc_chr4:50815894-50820448	Medtr4g123090	MTR_4g123090	OG0011979
Medtr4g123110	Mtrunc_chr4:50826418-50875754	Medtr4g123110	MTR_4g123110	OG0007816
Medtr4g123600	Mtrunc_chr4:50887895-50895545	Medtr4g123600	MTR_4g123600	OG0012902
Medtr4g123630	Mtrunc_chr4:50896559-50901357	Medtr4g123630	MTR_4g123630	OG0005299
Medtr4g123150	Mtrunc_chr4:50905721-50907670	Medtr4g123150	MTR_4g123150	OG0014653
Medtr4g123430	Mtrunc_chr4:50935897-50936508	Medtr4g123430	MTR_4g123430	OG0002959
Medtr4g123440	Mtrunc_chr4:50937082-50938364	Medtr4g123440	MTR_4g123440	OG0012248
Medtr4g123460	Mtrunc_chr4:50939475-50940077	Medtr4g123460	MTR_4g123460	OG0000012
Medtr4g123470	Mtrunc_chr4:50941868-50942740	Medtr4g123470	MTR_4g123470	OG0007118
Medtr4g123480	Mtrunc_chr4:50943298-50944426	Medtr4g123480	MTR_4g123480	NA
Medtr4g123490	Mtrunc_chr4:50944574-50944919	Medtr4g123490	MTR_4g123490	NA
Medtr4g123670	Mtrunc_chr4:50953816-50959242	Medtr4g123670	MTR_4g123670	OG0009111
Medtr4g123690	Mtrunc_chr4:50963128-50968131	Medtr4g123690	MTR_4g123690	OG0009111
Medtr4g123700	Mtrunc_chr4:50969552-50971272	Medtr4g123700	MTR_4g123700	OG0010330
Medtr4g123730	Mtrunc_chr4:50983207-50995376	Medtr4g123730	MTR_4g123730	OG0007170
Medtr4g123740	Mtrunc_chr4:50998526-51001330	Medtr4g123740	MTR_4g123740	NA
Medtr4g123750	Mtrunc_chr4:51005939-51007753	Medtr4g123750	MTR_4g123750	OG0000053
Medtr4g123760	Mtrunc_chr4:51007802-51010377	Medtr4g123760	MTR_4g123760	OG0005103
Medtr4g123790	Mtrunc_chr4:51014832-51015863	Medtr4g123790	MTR_4g123790	OG0000053
Medtr4g123810	Mtrunc_chr4:51021992-51024226	Medtr4g123810	MTR_4g123810	OG0000485
Medtr4g123850	Mtrunc_chr4:51043657-51052469	Medtr4g123850	MTR_4g123850	OG0000557
Medtr4g123860	Mtrunc_chr4:51053720-51055768	Medtr4g123860	MTR_4g123860	OG0009456
Medtr4g123870	Mtrunc_chr4:51057855-51061071	Medtr4g123870	MTR_4g123870	OG0001403
Medtr4g123880	Mtrunc_chr4:51061880-51065437	Medtr4g123880	MTR_4g123880	OG0001918
Medtr4g123885	Mtrunc_chr4:51066399-51069256	Medtr4g123885	MTR_4g123885	OG0020318
Medtr4g123900	Mtrunc_chr4:51078030-51082335	Medtr4g123900	MTR_4g123900	OG0004822
Medtr4g123910	Mtrunc_chr4:51082714-51088786	Medtr4g123910	MTR_4g123910	OG0005885
Medtr4g123930	Mtrunc_chr4:51092297-51095636	Medtr4g123930	MTR_4g123930	OG0011610
Medtr4g123940	Mtrunc_chr4:51095933-51101333	Medtr4g123940	MTR_4g123940	OG0005884
Medtr4g123950	Mtrunc_chr4:51111106-51113248	Medtr4g123950	MTR_4g123950	NA
Medtr4g123970	Mtrunc_chr4:51119303-51121602	Medtr4g123970	MTR_4g123970	OG0010666
Medtr4g123980	Mtrunc_chr4:51122913-51132213	Medtr4g123980	MTR_4g123980	OG0010090
Medtr4g123990	Mtrunc_chr4:51143266-51149966	Medtr4g123990	MTR_4g123990	OG0000235
Medtr4g123995	Mtrunc_chr4:51152227-51152430	Medtr4g123995	MTR_4g123995	OG0000350
Medtr4g124000	Mtrunc_chr4:51154399-51160624	Medtr4g124000	MTR_4g124000	OG0000235
Medtr4g124020	Mtrunc_chr4:51168904-51171667	Medtr4g124020	MTR_4g124020	OG0020447
Medtr4g124030	Mtrunc_chr4:51171803-51193467	Medtr4g124030	MTR_4g124030	OG0009529
Medtr4g124040	Mtrunc_chr4:51195926-51202969	Medtr4g124040	MTR_4g124040	OG0000235
Medtr4g124050	Mtrunc_chr4:51210033-51216982	Medtr4g124050	MTR_4g124050	OG0000235
Medtr4g124060	Mtrunc_chr4:51222719-51222934	Medtr4g124060	MTR_4g124060	OG0005992
Medtr4g124070	Mtrunc_chr4:51228760-51238821	Medtr4g124070	MTR_4g124070	OG0013872
Medtr4g124080	Mtrunc_chr4:51241103-51242712	Medtr4g124080	MTR_4g124080	OG0008852
Medtr4g124090	Mtrunc_chr4:51244371-51253707	Medtr4g124090	MTR_4g124090	OG0011267
Medtr4g124100	Mtrunc_chr4:51254273-51255718	Medtr4g124100	MTR_4g124100	OG0003160
Medtr4g124130	Mtrunc_chr4:51265312-51266610	Medtr4g124130	MTR_4g124130	OG0000106
Medtr4g124150	Mtrunc_chr4:51269066-51272212	Medtr4g124150	MTR_4g124150	OG0022955
Medtr4g124160	Mtrunc_chr4:51273467-51274864	Medtr4g124160	MTR_4g124160	OG0017975
Medtr4g124180	Mtrunc_chr4:51278694-51279598	Medtr4g124180	MTR_4g124180	OG0014653
Medtr4g124190	Mtrunc_chr4:51282495-51285975	Medtr4g124190	MTR_4g124190	OG0003264
Medtr4g124220	Mtrunc_chr4:51294082-51294620	Medtr4g124220	MTR_4g124220	OG0003159
Medtr4g124240	Mtrunc_chr4:51303129-51303625	Medtr4g124240	MTR_4g124240	OG0003647
Medtr4g124250	Mtrunc_chr4:51307615-51308961	Medtr4g124250	MTR_4g124250	OG0008049
Medtr4g124260	Mtrunc_chr4:51311204-51314560	Medtr4g124260	MTR_4g124260	OG0011609
Medtr4g124280	Mtrunc_chr4:51319065-51320408	Medtr4g124280	MTR_4g124280	OG0001202
Medtr4g124300	Mtrunc_chr4:51326632-51327848	Medtr4g124300	MTR_4g124300	OG0003041
Medtr4g124320	Mtrunc_chr4:51341085-51346077	Medtr4g124320	MTR_4g124320	OG0001034
Medtr4g123537	Mtrunc_chr4:51358738-51361285	Medtr4g123537	MTR_4g123537	OG0007090
Medtr4g123547	Mtrunc_chr4:51366976-51368176	Medtr4g123547	MTR_4g123547	OG0028439
Medtr4g123553	Mtrunc_chr4:51368549-51370818	Medtr4g123553	MTR_4g123553	OG0000187
Medtr4g123557	Mtrunc_chr4:51372164-51380608	Medtr4g123557	MTR_4g123557	OG0010768
Medtr4g123563	Mtrunc_chr4:51383236-51386122	Medtr4g123563	MTR_4g123563	OG0017572
Medtr4g123573	Mtrunc_chr4:51389558-51390903	Medtr4g123573	MTR_4g123573	OG0011608
Medtr4g123577	Mtrunc_chr4:51393602-51394012	Medtr4g123577	MTR_4g123577	OG0000372
Medtr4g123583	Mtrunc_chr4:51398465-51405748	Medtr4g123583	MTR_4g123583	OG0000941
Medtr4g123587	Mtrunc_chr4:51406915-51407554	Medtr4g123587	MTR_4g123587	OG0020426
Medtr4g123593	Mtrunc_chr4:51409313-51412438	Medtr4g123593	MTR_4g123593	OG0010052
Medtr4g123597	Mtrunc_chr4:51413416-51422755	Medtr4g123597	MTR_4g123597	OG0012406
Medtr4g124340	Mtrunc_chr4:51423188-51424794	Medtr4g124340	MTR_4g124340	OG0015701
Medtr4g124360	Mtrunc_chr4:51431129-51433963	Medtr4g124360	MTR_4g124360	OG0009605
Medtr4g124370	Mtrunc_chr4:51437502-51442980	Medtr4g124370	MTR_4g124370	OG0010051
Medtr4g124380	Mtrunc_chr4:51443527-51444669	Medtr4g124380	MTR_4g124380	OG0007519
Medtr4g124390	Mtrunc_chr4:51455399-51455907	Medtr4g124390	MTR_4g124390	OG0007519
Medtr4g124430	Mtrunc_chr4:51466532-51487327	Medtr4g124430	MTR_4g124430	OG0008855
Medtr4g124440	Mtrunc_chr4:51488500-51490823	Medtr4g124440	MTR_4g124440	OG0010821
Medtr4g124450	Mtrunc_chr4:51495458-51499682	Medtr4g124450	MTR_4g124450	OG0010794
Medtr4g124460	Mtrunc_chr4:51500558-51501939	Medtr4g124460	MTR_4g124460	OG0028387
Medtr4g124470	Mtrunc_chr4:51502928-51511890	Medtr4g124470	MTR_4g124470	OG0009582
Medtr4g087980	Mtrunc_chr4:51523690-51527098	Medtr4g087980	MTR_4g087980	OG0005585
Medtr4g087970	Mtrunc_chr4:51530143-51532537	Medtr4g087970	MTR_4g087970	OG0005585
Medtr4g124510	Mtrunc_chr4:51539150-51541392	Medtr4g124510	MTR_4g124510	OG0028278
Medtr4g124520	Mtrunc_chr4:51546651-51548632	Medtr4g124520	MTR_4g124520	OG0008288
Medtr4g124550	Mtrunc_chr4:51551558-51553704	Medtr4g124550	MTR_4g124550	OG0004094
Medtr4g124560	Mtrunc_chr4:51555032-51558129	Medtr4g124560	MTR_4g124560	OG0010822
Medtr4g124570	Mtrunc_chr4:51559513-51571775	Medtr4g124570	MTR_4g124570	OG0010992
Medtr4g124580	Mtrunc_chr4:51574867-51576095	Medtr4g124580	MTR_4g124580	OG0017957
Medtr4g124590	Mtrunc_chr4:51580865-51591191	Medtr4g124590	MTR_4g124590	OG0003837
Medtr4g124600	Mtrunc_chr4:51595277-51599216	Medtr4g124600	MTR_4g124600	OG0007817
Medtr4g124630	Mtrunc_chr4:51613461-51623584	Medtr4g124630	MTR_4g124630	OG0002089
Medtr4g124640	Mtrunc_chr4:51627598-51630857	Medtr4g124640	MTR_4g124640	OG0010793
Medtr4g124650	Mtrunc_chr4:51632097-51638984	Medtr4g124650	MTR_4g124650	OG0002832
Medtr4g124655	Mtrunc_chr4:51642555-51643019	Medtr4g124655	MTR_4g124655	OG0000072
Medtr4g124660	Mtrunc_chr4:51648791-51653878	Medtr4g124660	MTR_4g124660	OG0000951
Medtr4g124670	Mtrunc_chr4:51657619-51674521	Medtr4g124670	MTR_4g124670	OG0011410
Medtr4g124700	Mtrunc_chr4:51686960-51688164	Medtr4g124700	MTR_4g124700	OG0001263
Medtr4g124720	Mtrunc_chr4:51701121-51701555	Medtr4g124720	MTR_4g124720	OG0000840
Medtr4g124740	Mtrunc_chr4:51705042-51706549	Medtr4g124740	MTR_4g124740	OG0017571
Medtr4g124750	Mtrunc_chr4:51711328-51713041	Medtr4g124750	MTR_4g124750	OG0005062
Medtr4g124760	Mtrunc_chr4:51713983-51715034	Medtr4g124760	MTR_4g124760	OG0014639
Medtr4g124770	Mtrunc_chr4:51715181-51716087	Medtr4g124770	MTR_4g124770	OG0012463
Medtr4g124790	Mtrunc_chr4:51719993-51723048	Medtr4g124790	MTR_4g124790	OG0009538
Medtr4g124795	Mtrunc_chr4:51723281-51723635	Medtr4g124795	MTR_4g124795	OG0028096
Medtr4g124800	Mtrunc_chr4:51728451-51731630	Medtr4g124800	MTR_4g124800	OG0003601
Medtr4g124850	Mtrunc_chr4:51755498-51756470	Medtr4g124850	MTR_4g124850	OG0007520
Medtr4g124855	Mtrunc_chr4:51760857-51762452	Medtr4g124855	MTR_4g124855	OG0012122
Medtr4g124880	Mtrunc_chr4:51770182-51777201	Medtr4g124880	MTR_4g124880	OG0003903
Medtr4g124900	Mtrunc_chr4:51795315-51802487	Medtr4g124900	MTR_4g124900	OG0006150
Medtr4g124910	Mtrunc_chr4:51802639-51805326	Medtr4g124910	MTR_4g124910	OG0004616
Medtr4g124920	Mtrunc_chr4:51807306-51809545	Medtr4g124920	MTR_4g124920	OG0009112
Medtr4g124930	Mtrunc_chr4:51813852-51816419	Medtr4g124930	MTR_4g124930	OG0005595
Medtr4g124940	Mtrunc_chr4:51817182-51822192	Medtr4g124940	MTR_4g124940	OG0001670
Medtr4g124950	Mtrunc_chr4:51824285-51825670	Medtr4g124950	MTR_4g124950	OG0001968
Medtr4g124960	Mtrunc_chr4:51826800-51828988	Medtr4g124960	MTR_4g124960	OG0001968
Medtr4g124980	Mtrunc_chr4:51838098-51842179	Medtr4g124980	MTR_4g124980	OG0005598
Medtr4g124990	Mtrunc_chr4:51844574-51846577	Medtr4g124990	MTR_4g124990	OG0002256
Medtr4g125000	Mtrunc_chr4:51848312-51851948	Medtr4g125000	MTR_4g125000	OG0012464
Medtr4g125100	Mtrunc_chr4:51853838-51855907	Medtr4g125100	MTR_4g125100	OG0008765
Medtr4g125090	Mtrunc_chr4:51857890-51858876	Medtr4g125090	MTR_4g125090	OG0000132
Medtr4g125080	Mtrunc_chr4:51864183-51870257	Medtr4g125080	MTR_4g125080	OG0007753
Medtr4g125060	Mtrunc_chr4:51877520-51882170	Medtr4g125060	MTR_4g125060	OG0002953
Medtr4g125030	Mtrunc_chr4:51887095-51887460	Medtr4g125030	MTR_4g125030	OG0001368
Medtr4g125010	Mtrunc_chr4:51898579-51899387	Medtr4g125010	MTR_4g125010	OG0001368
Medtr4g125180	Mtrunc_chr4:51913172-51915947	Medtr4g125180	MTR_4g125180	OG0005028
Medtr4g125220	Mtrunc_chr4:51928818-51929111	Medtr4g125220	MTR_4g125220	OG0023169
Medtr4g125260	Mtrunc_chr4:51937267-51940056	Medtr4g125260	MTR_4g125260	OG0000917
Medtr4g125300	Mtrunc_chr4:51952476-51956344	Medtr4g125300	MTR_4g125300	OG0006544
Medtr4g125330	Mtrunc_chr4:51962409-51966933	Medtr4g125330	MTR_4g125330	OG0002601
Medtr4g125340	Mtrunc_chr4:51972138-51973067	Medtr4g125340	MTR_4g125340	OG0000699
Medtr4g125350	Mtrunc_chr4:51976072-51977488	Medtr4g125350	MTR_4g125350	OG0000699
Medtr4g125360	Mtrunc_chr4:51977875-51980000	Medtr4g125360	MTR_4g125360	OG0005027
Medtr4g125370	Mtrunc_chr4:51981895-51982910	Medtr4g125370	MTR_4g125370	OG0010544
Medtr4g125390	Mtrunc_chr4:51987742-51990659	Medtr4g125390	MTR_4g125390	OG0017960
Medtr4g125400	Mtrunc_chr4:51992388-51992633	Medtr4g125400	MTR_4g125400	OG0000506
Medtr4g125410	Mtrunc_chr4:51995956-51999330	Medtr4g125410	MTR_4g125410	OG0017960
Medtr4g125430	Mtrunc_chr4:52001142-52002290	Medtr4g125430	MTR_4g125430	OG0017960
Medtr4g125440	Mtrunc_chr4:52008004-52012520	Medtr4g125440	MTR_4g125440	OG0017960
Medtr4g125460	Mtrunc_chr4:52023228-52028253	Medtr4g125460	MTR_4g125460	OG0010963
Medtr4g125470	Mtrunc_chr4:52029088-52033535	Medtr4g125470	MTR_4g125470	OG0002242
Medtr4g125480	Mtrunc_chr4:52036219-52048201	Medtr4g125480	MTR_4g125480	OG0007614
Medtr4g125490	Mtrunc_chr4:52051634-52053330	Medtr4g125490	MTR_4g125490	OG0002082
Medtr4g125510	Mtrunc_chr4:52061897-52066670	Medtr4g125510	MTR_4g125510	OG0004562
Medtr4g125520	Mtrunc_chr4:52070924-52072242	Medtr4g125520	MTR_4g125520	OG0000009
Medtr4g125530	Mtrunc_chr4:52075750-52076843	Medtr4g125530	MTR_4g125530	OG0002503
Medtr4g125560	Mtrunc_chr4:52087097-52087747	Medtr4g125560	MTR_4g125560	OG0002503
Medtr4g125570	Mtrunc_chr4:52089344-52090300	Medtr4g125570	MTR_4g125570	OG0005256
Medtr4g125590	Mtrunc_chr4:52099665-52102501	Medtr4g125590	MTR_4g125590	NA
Medtr4g125600	Mtrunc_chr4:52113366-52114050	Medtr4g125600	MTR_4g125600	OG0005026
Medtr4g125620	Mtrunc_chr4:52119910-52121170	Medtr4g125620	MTR_4g125620	OG0000687
Medtr4g125630	Mtrunc_chr4:52122054-52122564	Medtr4g125630	MTR_4g125630	OG0007116
Medtr4g125660	Mtrunc_chr4:52126950-52131663	Medtr4g125660	MTR_4g125660	OG0006779
Medtr4g125670	Mtrunc_chr4:52132190-52136023	Medtr4g125670	MTR_4g125670	OG0003036
Medtr4g125680	Mtrunc_chr4:52141130-52143222	Medtr4g125680	MTR_4g125680	OG0007615
Medtr4g125690	Mtrunc_chr4:52143640-52158700	Medtr4g125690	MTR_4g125690	OG0000563
Medtr4g125700	Mtrunc_chr4:52164881-52166971	Medtr4g125700	MTR_4g125700	OG0002971
Medtr4g125710	Mtrunc_chr4:52168341-52171409	Medtr4g125710	MTR_4g125710	OG0011874
Medtr4g125720	Mtrunc_chr4:52172186-52176253	Medtr4g125720	MTR_4g125720	OG0011367
Medtr4g125740	Mtrunc_chr4:52187044-52187962	Medtr4g125740	MTR_4g125740	OG0000133
Medtr4g125750	Mtrunc_chr4:52193206-52194101	Medtr4g125750	MTR_4g125750	OG0020350
Medtr4g125770	Mtrunc_chr4:52198941-52204012	Medtr4g125770	MTR_4g125770	OG0002072
Medtr4g125800	Mtrunc_chr4:52211714-52217301	Medtr4g125800	MTR_4g125800	OG0004943
Medtr4g125810	Mtrunc_chr4:52217353-52220723	Medtr4g125810	MTR_4g125810	OG0028092
Medtr4g125820	Mtrunc_chr4:52228174-52239690	Medtr4g125820	MTR_4g125820	OG0004495
Medtr4g125860	Mtrunc_chr4:52258635-52262026	Medtr4g125860	MTR_4g125860	OG0013245
Medtr4g125890	Mtrunc_chr4:52268563-52274132	Medtr4g125890	MTR_4g125890	OG0012698
Medtr4g125910	Mtrunc_chr4:52280064-52280709	Medtr4g125910	MTR_4g125910	OG0020329
Medtr4g125920	Mtrunc_chr4:52281801-52288038	Medtr4g125920	MTR_4g125920	OG0003352
Medtr4g125930	Mtrunc_chr4:52288637-52294411	Medtr4g125930	MTR_4g125930	OG0005682
Medtr4g125940	Mtrunc_chr4:52300661-52303099	Medtr4g125940	MTR_4g125940	OG0009613
Medtr4g125950	Mtrunc_chr4:52314451-52320948	Medtr4g125950	MTR_4g125950	OG0012668
Medtr4g125960	Mtrunc_chr4:52321179-52322247	Medtr4g125960	MTR_4g125960	OG0005659
Medtr4g125970	Mtrunc_chr4:52325320-52330070	Medtr4g125970	MTR_4g125970	OG0001155
Medtr4g125980	Mtrunc_chr4:52331808-52341209	Medtr4g125980	MTR_4g125980	OG0006934
Medtr4g125990	Mtrunc_chr4:52342302-52343242	Medtr4g125990	MTR_4g125990	OG0001237
Medtr4g126000	Mtrunc_chr4:52350494-52353572	Medtr4g126000	MTR_4g126000	OG0000532
Medtr4g126010	Mtrunc_chr4:52354764-52362616	Medtr4g126010	MTR_4g126010	OG0001081
Medtr4g126020	Mtrunc_chr4:52366719-52370164	Medtr4g126020	MTR_4g126020	OG0001082
Medtr4g126040	Mtrunc_chr4:52380345-52386177	Medtr4g126040	MTR_4g126040	OG0005695
Medtr4g126050	Mtrunc_chr4:52387019-52401918	Medtr4g126050	MTR_4g126050	OG0000484
Medtr4g126120	Mtrunc_chr4:52419251-52423369	Medtr4g126120	MTR_4g126120	OG0000484
Medtr4g126140	Mtrunc_chr4:52424702-52429589	Medtr4g126140	MTR_4g126140	OG0007349
Medtr4g126150	Mtrunc_chr4:52442925-52446759	Medtr4g126150	MTR_4g126150	OG0001465
Medtr4g126160	Mtrunc_chr4:52450424-52455247	Medtr4g126160	MTR_4g126160	OG0001465
Medtr4g126170	Mtrunc_chr4:52464258-52465031	Medtr4g126170	MTR_4g126170	OG0002631
